Code,Name
0305598540,Toni roșii de Atlantic (Thunnus thynnus)
0305598545,Toni grași (Thunnus obesus)
0305598561,"Pastravi din speciile (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache si Onchorhynchus chrysogaster)"
0305598564,Dorade regale (Sparus aurata)
0305598565,Dorada de mare din specia Dentex dentex sau Pagellus spp.
0305598567,Lupi de mare (Dicentrarchus labrax)
0305598570,Halibut negru (Reinhardtius hippoglossoides) si halibut de Pacific (Hippoglossus stenolepis)
0305598590,Altele
030561,"Heringi (Clupea harengus, Clupea pallasii)"
030562,"Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)"
0305620020,Din specia Gadus morhua
0305620025,Din specia Gadus ogac
0305620029,Din specia Gadus macrocephalus
0305620050,Din specia Gadus morhua
0305620060,Din specia Gadus ogac
0305620090,Din specia Gadus macrocephalus
030563,Anșoa (Engraulis spp.)
0305630010,"Ansoa (Engraulis anchoita), destinat prelucrarii"
0305630090,Altele
030564,"Tilapia (Oreochromis spp.), specii de Anarhicatide (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), crapi (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), anghile (Anguilla spp.), biban de Nil (Lates niloticus) și pești cap-de-șarpe (Channa spp.)"
0305640010,"Crapi (Cyprinus carpio, Carassius carassius, Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus)"
0305640090,Altele
030569,Altele
03056910,Cod arctic (Boreogadus saida)
0305691010,Destinati prelucrarii
0305691090,Altele
03056930,Halibut de Atlantic (Hippoglossus hippoglossus)
0305,"Pește uscat, sărat sau în saramură; pește afumat, chiar fiert, înainte sau în timpul afumării"
030561,"Heringi (Clupea harengus, Clupea pallasii)"
030562,"Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)"
030563,Anșoa (Engraulis spp.)
030564,"Tilapia (Oreochromis spp.), specii de Anarhicatide (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), crapi (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), anghile (Anguilla spp.), biban de Nil (Lates niloticus) și pești cap-de-șarpe (Channa spp.)"
030569,Altele
03056910,Cod arctic (Boreogadus saida)
03056930,Halibut de Atlantic (Hippoglossus hippoglossus)
03056950,"Somoni de Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou și Oncorhynchus rhodurus), somoni de Atlantic (Salmo salar) și lostriță (Hucho hucho)"
03056980,Altele
0305698020,"Pesti din specia Clupea ilisha, în saramura"
0305698025,Thyrsites atun
0305698030,Toni roșii de Atlantic (Thunnus thynnus)
0305698040,Toni grași (Thunnus obesus)
0305698050,Pesti-spada (Xiphias gladius)
0305698061,"Pastravi din speciile (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache si Onchorhynchus chrysogaster)"
0305698064,Dorade regale (Sparus aurata)
0305698065,Dorada de mare din specia Dentex dentex sau Pagellus spp.
0305698067,Lupi de mare (Dicentrarchus labrax)
0305698070,Halibut negru (Reinhardtius hippoglossoides) si halibut de Pacific (Hippoglossus stenolepis)
0305698090,Altele
030571,Înotătoare de rechin
0305710010,Afumați
0305710090,Altele
030572,"Capete, cozi și vezici înotătoare de pește"
0305720010,sărați
0305720015,nesărați
0305720020,sărați
0305720025,nesărați
0305720030,sărați
0305720035,nesărați
0305720038,sărați
0305720039,nesărați
0305720041,Anșoa (Engraulis spp.)
0305720044,"Heringi (Clupea harengus, Clupea pallasii)"
0305720045,"Somoni de Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou și Oncorhynchus rhodurus), somoni de Atlantic (Salmo salar) și somoni de Dunăre (Hucho hucho)"
0305,"Pește uscat, sărat sau în saramură; pește afumat, chiar fiert, înainte sau în timpul afumării"
030572,"Capete, cozi și vezici înotătoare de pește"
0305720041,Anșoa (Engraulis spp.)
0305720044,"Heringi (Clupea harengus, Clupea pallasii)"
0305720045,"Somoni de Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou și Oncorhynchus rhodurus), somoni de Atlantic (Salmo salar) și somoni de Dunăre (Hucho hucho)"
0305720046,Halibut de Atlantic (Hippoglossus hippoglossus)
0305720047,"Păstrăvi (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache și Oncorhynchus chrysogaster)"
0305720049,Altele
0305720050,Din specia Gadus morhua
0305720051,Anșoa (Engraulis spp.)
0305720052,Din specia Gadus ogac
0305720053,"Heringi (Clupea harengus, Clupea pallasii)"
0305720054,Din specia Gadus macrocephalus
0305720055,"Somoni de Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou și Oncorhynchus rhodurus), somoni de Atlantic (Salmo salar) și somoni de Dunăre (Hucho hucho)"
0305720056,Din specia Boreogadus saida
0305720057,Halibut de Atlantic (Hippoglossus hippoglossus)
0305720058,"Păstrăvi (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache și Oncorhynchus chrysogaster)"
0305720059,Altele
0305720060,Din specia Gadus morhua
0305720061,Anșoa (Engraulis spp.)
0305720062,Din specia Gadus ogac
0305720063,"Heringi (Clupea harengus, Clupea pallasii)"
0305720064,Din specia Boreogadus saida
0305720065,"Somoni de Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou și Oncorhynchus rhodurus), somoni de Atlantic (Salmo salar) și somoni de Dunăre (Hucho hucho)"
0305720069,Din specia Gadus macrocephalus
0305720071,Halibut de Atlantic (Hippoglossus hippoglossus)
0305720072,"Păstrăvi (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache și Oncorhynchus chrysogaster)"
0305720079,Altele
0305720091,"Păstrăvi (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache și Oncorhynchus chrysogaster)"
0305720099,Altele
0305,"Pește uscat, sărat sau în saramură; pește afumat, chiar fiert, înainte sau în timpul afumării"
030571,Înotătoare de rechin
030572,"Capete, cozi și vezici înotătoare de pește"
030579,Altele
0305790010,sărați
0305790015,nesărați
0305790020,sărați
0305790025,nesărați
0305790030,sărați
0305790035,nesărați
0305790038,sărați
0305790039,nesărați
0305790041,Anșoa (Engraulis spp.)
0305790044,"Heringi (Clupea harengus, Clupea pallasii)"
0305790045,"Somoni de Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou și Oncorhynchus rhodurus), somoni de Atlantic (Salmo salar) și somoni de Dunăre (Hucho hucho)"
0305790046,Halibut de Atlantic (Hippoglossus hippoglossus)
0305790047,"Păstrăvi (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache și Oncorhynchus chrysogaster)"
0305790049,Altele
0305790050,Din specia Gadus morhua
0305790051,Anșoa (Engraulis spp.)
0305790052,Din specia Gadus ogac
0305790053,"Heringi (Clupea harengus, Clupea pallasii)"
0305790054,Din specia Gadus macrocephalus
0305790055,"Somoni de Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou și Oncorhynchus rhodurus), somoni de Atlantic (Salmo salar) și somoni de Dunăre (Hucho hucho)"
0305790056,Din specia Boreogadus saida
0305790057,Halibut de Atlantic (Hippoglossus hippoglossus)
0305790058,"Păstrăvi (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache și Oncorhynchus chrysogaster)"
0305790059,Altele
0305790060,Din specia Gadus morhua
0305,"Pește uscat, sărat sau în saramură; pește afumat, chiar fiert, înainte sau în timpul afumării"
030571,Înotătoare de rechin
030572,"Capete, cozi și vezici înotătoare de pește"
030579,Altele
0305790060,Din specia Gadus morhua
0305790061,Anșoa (Engraulis spp.)
0305790062,Din specia Gadus ogac
0305790063,"Heringi (Clupea harengus, Clupea pallasii)"
0305790064,Din specia Boreogadus saida
0305790065,"Somoni de Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou și Oncorhynchus rhodurus), somoni de Atlantic (Salmo salar) și somoni de Dunăre (Hucho hucho)"
0305790069,Din specia Gadus macrocephalus
0305790071,Halibut de Atlantic (Hippoglossus hippoglossus)
0305790072,"Păstrăvi (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache și Oncorhynchus chrysogaster)"
0305790079,Altele
0305790091,"Păstrăvi (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache și Oncorhynchus chrysogaster)"
0305790099,Altele
0306,"Crustacee, atât decorticate, cât și nedecorticate, vii, proaspete, refrigerate, congelate, uscate, sărate sau în saramură; crustacee afumate, atât decorticate, cât și nedecorticate, atât fierte, cât și nefierte înainte sau în timpul afumării; crustacee nedecorticate, fierte în apă sau în aburi, chiar refrigerate, congelate, uscate, sărate sau în saramură"
030611,"Languste (Palinurus spp., Panulirus spp., Jasus spp.)"
03061110,Cozi de languste
0306111010,Destinati prelucrarii
0306111090,Altele
03061190,Altele
0306119020,Destinati prelucrarii
0306119080,Altele
030612,Homari (Homarus spp.)
03061210,Întregi
0306121010,"Homar (Homarus americanus), fiert"
0306121091,Fierte
0306121099,Altele
03061290,Altele
0306129010,"Homar (Homarus americanus), în bucăți, fiert"
0306129091,"fiert, nedecorticat"
0306129099,Altele
030614,Crabi
03061410,"Crabi din specia Paralithodes camchaticus, Chionoecetes spp. sau Callinectes sapidus"
03061430,Crabi din specia Cancer pagurus
03061490,Altele
0306149010,Crab din specia Geryon affinis
0306149090,Altele
0306,"Crustacee, atât decorticate, cât și nedecorticate, vii, proaspete, refrigerate, congelate, uscate, sărate sau în saramură; crustacee afumate, atât decorticate, cât și nedecorticate, atât fierte, cât și nefierte înainte sau în timpul afumării; crustacee nedecorticate, fierte în apă sau în aburi, chiar refrigerate, congelate, uscate, sărate sau în saramură"
030611,"Languste (Palinurus spp., Panulirus spp., Jasus spp.)"
030612,Homari (Homarus spp.)
030614,Crabi
030615,Homari norvegieni (Nephrops norvegicus)
030616,"Creveți de apă rece (Pandalus spp., Crangon crangon)"
03061691,Creveți din specia Crangon crangon
03061699,Altele
0306169920,"Creveti din specia Pandalus borealis, nedecorticati, destinati prelucrarii"
0306169930,"Creveti din specia Pandalus montagui, nedecorticati, destinati prelucrarii"
0306169990,Altele
030617,Alți creveți
03061791,Creveți de adâncime (Parapenaeus longirostris)
03061792,Creveți din genul Penaeus
0306179220,"Creveți din speciile Penaeus vannamei și Penaeus monodon, decorticați sau nedecorticați, nefierți, destinați prelucrării"
0306179290,Altele
03061793,"Creveți din familia Pandalidae, cu excepția genului Pandalus"
03061794,"Creveți din genul Crangon, cu excepția speciei Crangon crangon"
03061799,Altele
0306179910,"Creveți din specia Pleoticus muelleri, decorticați sau nedecorticați, destinați prelucrării"
0306179990,Altele
030619,Altele
03061910,Raci de apă dulce
03061990,Altele
030631,"Languste (Palinurus spp., Panulirus spp., Jasus spp.)"
0306310010,Destinati prelucrarii
0306310090,Altele
030632,Homari (Homarus spp.)
03063210,Vii
03063291,Întregi
03063299,Altele
030633,Crabi
03063310,Crabi din specia Cancer pagurus
03063390,Altele
030634,Homari norvegieni (Nephrops norvegicus)
030635,"Creveți de apă rece (Pandalus spp., Crangon crangon)"
03063510,Proaspeți sau refrigerați
03063550,Altele
03063590,Altele
0306359012,"Creveti din specia Pandalus borealis, nedecorticati, destinati prelucrarii"
0306,"Crustacee, atât decorticate, cât și nedecorticate, vii, proaspete, refrigerate, congelate, uscate, sărate sau în saramură; crustacee afumate, atât decorticate, cât și nedecorticate, atât fierte, cât și nefierte înainte sau în timpul afumării; crustacee nedecorticate, fierte în apă sau în aburi, chiar refrigerate, congelate, uscate, sărate sau în saramură"
030631,"Languste (Palinurus spp., Panulirus spp., Jasus spp.)"
030632,Homari (Homarus spp.)
030633,Crabi
030634,Homari norvegieni (Nephrops norvegicus)
030635,"Creveți de apă rece (Pandalus spp., Crangon crangon)"
03063590,Altele
0306359012,"Creveti din specia Pandalus borealis, nedecorticati, destinati prelucrarii"
0306359014,"Creveti din specia Pandalus montagui, nedecorticati, destinati prelucrarii"
0306359020,Destinati prelucrarii
0306359030,Altele
0306359092,"Creveti din specia Pandalus borealis, nedecorticati, refrigerati, destinati prelucrarii"
0306359093,"Creveti din specia Pandalus montagui, nedecorticati, refrigerati, destinati prelucrarii"
0306359096,Destinati prelucrarii
0306359099,Altele
030636,Alți creveți
03063610,"Creveți din familia Pandalidae, cu excepția genului Pandalus"
0306361011,Destinati prelucrarii
0306361019,Altele
0306361091,Destinati prelucrarii
0306361099,Altele
03063650,"Creveți din genul Crangon, cu excepția speciei Crangon crangon"
03063690,Altele
0306369020,"Creveți din specia Pleoticus muelleri, decorticați sau nedecorticați, proaspeți sau refrigerați, destinați prelucrării"
0306369030,"Creveți din speciile Penaeus vannamei și Penaeus monodon, decorticați sau nedecorticați, proaspeți sau refrigerați, nefierți, destinați prelucrării"
0306369090,Altele
030639,Altele
03063910,Raci de apă dulce
03063990,Altele
0306399020,Languste (Peurullus spp.)
0306399090,Altele
030691,"Languste (Palinurus spp., Panulirus spp., Jasus spp.)"
030692,Homari (Homarus spp.)
03069210,Întregi
0306921010,"Afumate, separate sau nu de cochilie, atât fierte, cât și nefierte înainte sau în timpul afumării, nepreparate în alt fel"
0306921090,Altele
03069290,Altele
0306929010,"Afumate, separate sau nu de cochilie, atât fierte, cât și nefierte înainte sau în timpul afumării, nepreparate în alt fel"
0306929090,Altele
030693,Crabi
03069310,Crabi din specia Cancer pagurus
0306931010,"Afumate, separate sau nu de cochilie, atât fierte, cât și nefierte înainte sau în timpul afumării, nepreparate în alt fel"
0306931090,Altele
0306,"Crustacee, atât decorticate, cât și nedecorticate, vii, proaspete, refrigerate, congelate, uscate, sărate sau în saramură; crustacee afumate, atât decorticate, cât și nedecorticate, atât fierte, cât și nefierte înainte sau în timpul afumării; crustacee nedecorticate, fierte în apă sau în aburi, chiar refrigerate, congelate, uscate, sărate sau în saramură"
030691,"Languste (Palinurus spp., Panulirus spp., Jasus spp.)"
030692,Homari (Homarus spp.)
030693,Crabi
03069310,Crabi din specia Cancer pagurus
03069390,Altele
0306939010,"Afumate, separate sau nu de cochilie, atât fierte, cât și nefierte înainte sau în timpul afumării, nepreparate în alt fel"
0306939090,Altele
030694,Homari norvegieni (Nephrops norvegicus)
030695,Creveți
03069511,Fierți în apă sau în vapori
03069519,Altele
0306951910,"Afumate, separate sau nu de cochilie, atât fierte, cât și nefierte înainte sau în timpul afumării, nepreparate în alt fel, În ambalaje directe, cu un conținut net de peste 2 kg"
0306951990,Altele
03069520,Pandalus spp.
0306952010,Fierti la bord
0306952021,"Afumate, separate sau nu de cochilie, atât fierte, cât și nefierte înainte sau în timpul afumării, nepreparate în alt fel, În ambalaje directe, cu un conținut net de peste 2 kg"
0306952029,Altele
0306952091,"Afumate, separate sau nu de cochilie, atât fierte, cât și nefierte înainte sau în timpul afumării, nepreparate în alt fel, În ambalaje directe, cu un conținut net de peste 2 kg"
0306952099,Altele
03069530,"Creveți din familia Pandalidae, cu excepția genului Pandalus"
0306953010,Fierti la bord
0306953021,"Afumate, separate sau nu de cochilie, atât fierte, cât și nefierte înainte sau în timpul afumării, nepreparate în alt fel, În ambalaje directe, cu un conținut net de peste 2 kg"
0306953029,Altele
0306953091,"Afumate, separate sau nu de cochilie, atât fierte, cât și nefierte înainte sau în timpul afumării, nepreparate în alt fel, În ambalaje directe, cu un conținut net de peste 2 kg"
